,f1-score,precision,recall,support
macro avg,0.6112879408063608,0.6114019421151771,0.6128491290032331,660.0
2,0.9856115107913669,0.9856115107913669,0.9856115107913669,139.0
3.5,0.6217228464419476,0.6194029850746269,0.6240601503759399,133.0
4.1,0.5058365758754864,0.47101449275362317,0.5462184873949579,119.0
4.0,0.4065040650406504,0.423728813559322,0.390625,128.0
weighted avg,0.6175758105463287,0.6185471649578322,0.6181818181818182,660.0
accuracy,0.6181818181818182,0.6181818181818182,0.6181818181818182,0.6181818181818182
4.3,0.5367647058823529,0.5572519083969466,0.5177304964539007,141.0
