,f1-score,precision,recall,support
weighted avg,0.9292323341155249,0.9301176779477668,0.9287878787878788,660.0
2,0.981549815498155,1.0,0.9637681159420289,138.0
3.5,0.9296875,0.937007874015748,0.9224806201550387,129.0
4.1,0.9375,0.9302325581395349,0.9448818897637795,127.0
accuracy,0.9287878787878788,0.9287878787878788,0.9287878787878788,0.9287878787878788
4.0,0.8773234200743495,0.855072463768116,0.9007633587786259,131.0
macro avg,0.9287942366667398,0.9294249851997174,0.928601019150117,660.0
4.3,0.917910447761194,0.924812030075188,0.9111111111111111,135.0
