,f1-score,precision,recall,support
weighted avg,0.49857825196928374,0.5034854945253899,0.49696969696969695,660.0
2,0.9960474308300395,1.0,0.9921259842519685,127.0
3.5,0.4126984126984127,0.46846846846846846,0.36879432624113473,141.0
4.1,0.3882783882783883,0.381294964028777,0.39552238805970147,134.0
accuracy,0.49696969696969695,0.49696969696969695,0.49696969696969695,0.49696969696969695
4.0,0.3586206896551724,0.33766233766233766,0.38235294117647056,136.0
macro avg,0.502557555720974,0.5067159232626859,0.5015296197491337,660.0
4.3,0.35714285714285715,0.34615384615384615,0.36885245901639346,122.0
