,f1-score,precision,recall,support
macro avg,0.8578761557142933,0.8598120157267088,0.8570502783647411,660.0
2,0.9800796812749005,0.9919354838709677,0.968503937007874,127.0
3.5,0.8028673835125448,0.8057553956834532,0.8,140.0
4.1,0.9520000000000001,0.9444444444444444,0.9596774193548387,124.0
4.0,0.7014925373134329,0.6714285714285714,0.734375,128.0
weighted avg,0.8560231876850621,0.8586219574747359,0.8545454545454545,660.0
accuracy,0.8545454545454545,0.8545454545454545,0.8545454545454545,0.8545454545454545
4.3,0.8529411764705882,0.8854961832061069,0.8226950354609929,141.0
