,f1-score,precision,recall,support
macro avg,0.3149803905259575,0.5318314050972501,0.4132706231237827,660.0
2,0.9655172413793104,0.984375,0.9473684210526315,133.0
3.5,0.0,0.0,0.0,128.0
4.1,0.14857142857142858,0.43333333333333335,0.0896551724137931,145.0
4.0,0.3883495145631068,0.2414486921529175,0.9917355371900827,121.0
weighted avg,0.3130070040422146,0.5393492425512671,0.4,660.0
accuracy,0.4,0.4,0.4,0.4
4.3,0.07246376811594202,1.0,0.03759398496240601,133.0
