,f1-score,precision,recall,support
weighted avg,0.3448235538706033,0.3257718670185687,0.4257575757575758,660.0
2,0.9836065573770492,0.967741935483871,1.0,150.0
3.5,0.0,0.0,0.0,136.0
4.1,0.0,0.0,0.0,126.0
accuracy,0.4257575757575758,0.4257575757575758,0.4257575757575758,0.4257575757575758
4.0,0.3813084112149533,0.2469733656174334,0.8360655737704918,122.0
macro avg,0.3261940028927124,0.30598653848113044,0.4132448607858444,660.0
4.3,0.2660550458715596,0.31521739130434784,0.23015873015873015,126.0
